SST (h),Natural Failures,Hard Capacity Removal (%),Natural Loss (%),Total Loss (%),Final Capacity (%),Throttled Load (%),Dropped Load (%),Operational Nodes,alpha,Method,Scenario
5.166666666666667,40,0.0,41.32689073021598,41.32689073021598,58.673108735258616,0.2135144083748515,0.19890303590337208,60,0.5,Heuristic Pruning (Graceful Drain),20
4.45,40,0.0,40.42862680684547,40.42862680684547,59.571378631198144,0.24084681172577097,0.2192067833107597,60,0.5,Heuristic Pruning (Graceful Drain),21
5.85,39,0.0,41.78165194664905,41.78165194664905,58.21836062301726,0.1762936436013562,0.16611094576087487,61,0.5,Heuristic Pruning (Graceful Drain),22
3.1666666666666665,40,0.0,40.629909212050876,40.629909212050876,59.37008760200012,0.33876586685938437,0.29907461877248703,60,0.5,Heuristic Pruning (Graceful Drain),23
5.15,40,0.0,40.394840870917285,40.394840870917285,59.60516196833283,0.18561864626379806,0.1755135429917493,60,0.5,Heuristic Pruning (Graceful Drain),24
5.766666666666667,44,0.0,40.00466389970307,40.00466389970307,59.99533966558197,0.18197573373193002,0.1623345185304626,56,0.5,Heuristic Pruning (Graceful Drain),25
4.4,44,0.0,41.125837397382725,41.125837397382725,58.87416134440573,0.23360927397476117,0.21952971180406264,56,0.5,Heuristic Pruning (Graceful Drain),26
5.05,39,0.0,40.2157221384072,40.2157221384072,59.78428177087558,0.21681482038894895,0.19797464786821187,61,0.5,Heuristic Pruning (Graceful Drain),27
5.766666666666667,43,0.0,40.44378731375988,40.44378731375988,59.556212170927445,0.20398039365256848,0.17853275900281468,57,0.5,Heuristic Pruning (Graceful Drain),28
5.233333333333333,41,0.0,40.47424015289324,40.47424015289324,59.52575926333108,0.1868011096646848,0.1757211694234213,59,0.5,Heuristic Pruning (Graceful Drain),29
5.416666666666667,45,0.0,40.234565344469154,40.234565344469154,59.76543896673395,0.18371224241772569,0.16886114911936723,55,0.5,Heuristic Pruning (Graceful Drain),30
3.8666666666666667,36,0.0,40.14663742214843,40.14663742214843,59.85335983868888,0.2716560330683974,0.24522029941219137,64,0.5,Heuristic Pruning (Graceful Drain),31
4.083333333333333,43,0.0,40.402457233958344,40.402457233958344,59.597552121539856,0.28168153860858136,0.24530260576379684,57,0.5,Heuristic Pruning (Graceful Drain),32
4.883333333333333,42,0.0,40.117272247919885,40.117272247919885,59.882728804097866,0.19327496832841395,0.18225843177310685,58,0.5,Heuristic Pruning (Graceful Drain),33
5.333333333333333,42,0.0,40.051706059777274,40.051706059777274,59.94828824153006,0.1861208886582258,0.17029580640139735,58,0.5,Heuristic Pruning (Graceful Drain),34
5.216666666666667,43,0.0,40.03075729956397,40.03075729956397,59.9692396429896,0.21029302248329532,0.18480280836742946,57,0.5,Heuristic Pruning (Graceful Drain),35
5.133333333333333,42,0.0,40.19277645387926,40.19277645387926,59.807214639130336,0.18307221825703482,0.17096858493797973,58,0.5,Heuristic Pruning (Graceful Drain),36
3.6999999999999997,42,0.0,41.531490465099374,41.531490465099374,58.46850726630623,0.30178557556275803,0.2676295111910119,58,0.5,Heuristic Pruning (Graceful Drain),37
4.883333333333333,40,0.0,40.777399949724966,40.777399949724966,59.22260622222271,0.18533891346148673,0.17616677209784315,60,0.5,Heuristic Pruning (Graceful Drain),38
3.283333333333333,36,0.0,40.551474009197044,40.551474009197044,59.44852225155203,0.3202752937119607,0.2926961481324853,64,0.5,Heuristic Pruning (Graceful Drain),39
5.083333333333333,43,0.0,40.837163977291304,40.837163977291304,59.16283369832813,0.20447083880878117,0.18318310511961744,57,0.5,Heuristic Pruning (Graceful Drain),40
5.95,39,0.0,40.47148334831219,40.47148334831219,59.528503126255885,13.26091778423653,6.6772947447114355,61,0.5,GAT-SAC (Ours),1
7.75,39,0.0,40.64965348834529,40.64965348834529,59.35035286907372,13.265370457377163,6.70303552668455,61,0.5,GAT-SAC (Ours),2
7.1499999999999995,40,0.0,40.508443750338806,40.508443750338806,59.49155212989149,13.263943832538768,6.758074148659719,60,0.5,GAT-SAC (Ours),3
7.25,41,0.0,41.19327993803343,41.19327993803343,58.80672079172883,13.258875595423763,6.658747013872851,59,0.5,GAT-SAC (Ours),4
9.766666666666666,44,0.0,40.922813761570325,40.922813761570325,59.077176359321506,13.273675154010217,6.698360022057058,56,0.5,GAT-SAC (Ours),5
7.6499999999999995,41,0.0,41.318457918967255,41.318457918967255,58.681540991296856,13.276044142693516,6.6884816116506745,59,0.5,GAT-SAC (Ours),6
6.633333333333333,40,0.0,40.65468825544813,40.65468825544813,59.345312589320166,13.2712228704474,6.710239950326827,60,0.5,GAT-SAC (Ours),7
6.4,41,0.0,41.41569332425227,41.41569332425227,58.584306247503335,13.266413209199321,6.658086724696892,59,0.5,GAT-SAC (Ours),8
5.816666666666666,40,0.0,40.90134718829186,40.90134718829186,59.09864657765556,13.267657272370231,6.693585502109979,60,0.5,GAT-SAC (Ours),9
7.1499999999999995,39,0.0,40.09233346895788,40.09233346895788,59.907669346275725,13.273859348725212,6.675364199328396,61,0.5,GAT-SAC (Ours),10
6.466666666666667,38,0.0,40.71389095708839,40.71389095708839,59.28610657386654,13.27510496135983,6.676003644916073,62,0.5,GAT-SAC (Ours),11
6.6,39,0.0,40.13960283027536,40.13960283027536,59.86038877800323,13.269053872603868,6.727820080076019,61,0.5,GAT-SAC (Ours),12
6.05,40,0.0,40.89519944311623,40.89519944311623,59.104798523454285,13.265258902047993,6.656895951106105,60,0.5,GAT-SAC (Ours),13
5.3,36,0.0,41.32791589151106,41.32791589151106,58.672084212174816,13.266570868985758,6.774588798626,64,0.5,GAT-SAC (Ours),14
5.6,36,0.0,40.24724496503684,40.24724496503684,59.75275783537116,13.268479757506151,6.684783632456362,64,0.5,GAT-SAC (Ours),15
9.75,40,0.0,40.778075314365225,40.778075314365225,59.22191352099907,13.26343660400757,6.637545846391767,60,0.5,GAT-SAC (Ours),16
7.3999999999999995,44,0.0,40.35192860088035,40.35192860088035,59.648070686999674,13.265756540947017,6.734724193718261,56,0.5,GAT-SAC (Ours),17
8.966666666666667,42,0.0,40.986704231180944,40.986704231180944,59.0132889700178,13.275962141623038,6.751467543366707,58,0.5,GAT-SAC (Ours),18
6.266666666666667,36,0.0,40.26227889626613,40.26227889626613,59.73771536799886,13.26027484778503,6.706897650171582,64,0.5,GAT-SAC (Ours),19
6.683333333333334,37,0.0,40.044523675662575,40.044523675662575,59.95547995348355,13.272209385203674,6.666756206896396,63,0.5,GAT-SAC (Ours),20
6.133333333333333,40,0.0,40.40045485708391,40.40045485708391,59.599558902814344,13.273988963316915,6.751791434300918,60,0.5,GAT-SAC (Ours),21
7.533333333333333,40,0.0,40.48308021315522,40.48308021315522,59.5169311111294,13.265719674602375,6.667791178059261,60,0.5,GAT-SAC (Ours),22
6.083333333333333,42,0.0,40.72789676263777,40.72789676263777,59.27210207883532,13.268096043969397,6.744605964984462,58,0.5,GAT-SAC (Ours),23
6.216666666666667,40,0.0,40.37816076125542,40.37816076125542,59.62184047139463,13.256778990346954,6.6629036678324605,60,0.5,GAT-SAC (Ours),24
7.75,43,0.0,41.177763009536676,41.177763009536676,58.82223958209622,13.26958395348301,6.661857495139562,57,0.5,GAT-SAC (Ours),25
5.45,44,0.0,41.38589244473067,41.38589244473067,58.614110379255244,13.263427568277164,6.779225331077196,56,0.5,GAT-SAC (Ours),26
7.316666666666666,43,0.0,41.04259795384244,41.04259795384244,58.95740871251346,13.252615132462386,6.743149398097152,57,0.5,GAT-SAC (Ours),27
6.8,44,0.0,40.83268475142586,40.83268475142586,59.167319870772715,13.258268651023542,6.647070314287001,56,0.5,GAT-SAC (Ours),28
7.25,41,0.0,41.44123212947059,41.44123212947059,58.558767107130436,13.246606437754401,6.763981716114298,59,0.5,GAT-SAC (Ours),29
8.116666666666667,44,0.0,40.16006817059559,40.16006817059559,59.83994187963674,13.258278324326861,6.689258934485773,56,0.5,GAT-SAC (Ours),30
6.5,42,0.0,40.46242935357039,40.46242935357039,59.53756359879229,13.26704363783173,6.685925207215117,58,0.5,GAT-SAC (Ours),31
8.25,44,0.0,41.25417506759024,41.25417506759024,58.74582944834993,13.254904887303159,6.648954246944106,56,0.5,GAT-SAC (Ours),32
6.766666666666667,44,0.0,41.74630984575501,41.74630984575501,58.25368016007637,13.258376599790859,6.6935897964076645,56,0.5,GAT-SAC (Ours),33
6.466666666666667,42,0.0,40.21039571533763,40.21039571533763,59.78959611352103,13.25944164076481,6.649752599383197,58,0.5,GAT-SAC (Ours),34
7.05,41,0.0,40.17734755334576,40.17734755334576,59.82265154999927,13.25664527191944,6.763855102701166,59,0.5,GAT-SAC (Ours),35
7.133333333333333,43,0.0,40.17118746897393,40.17118746897393,59.82879993587107,13.269774910397514,6.672077114674986,57,0.5,GAT-SAC (Ours),36
5.033333333333333,40,0.0,40.78073802522798,40.78073802522798,59.219261773417486,13.276123443330498,6.7249328642687125,60,0.5,GAT-SAC (Ours),37
8.783333333333333,43,0.0,41.19878552282388,41.19878552282388,58.801220047960065,13.269130523554754,6.6909208678187015,57,0.5,GAT-SAC (Ours),38
5.666666666666667,36,0.0,40.234645903230934,40.234645903230934,59.76535030252915,13.268634127093243,6.71375029596897,64,0.5,GAT-SAC (Ours),39
7.366666666666666,41,0.0,40.04811283491907,40.04811283491907,59.951887474998344,13.256821835972971,6.670791319706162,59,0.5,GAT-SAC (Ours),40
4.583333333333333,42,0.0,40.283203280627355,40.283203280627355,59.71678981517727,0.0,0.09222783821371426,58,0.7,No Defence,1
4.266666666666667,38,0.0,40.178045658802944,40.178045658802944,59.82195806446635,0.0,0.0995751467694153,62,0.7,No Defence,2
4.15,41,0.0,41.48362750074635,41.48362750074635,58.51636331216722,0.0,0.11687692731050976,59,0.7,No Defence,3
3.5666666666666664,41,0.0,41.18784663654748,41.18784663654748,58.81215856300855,0.0,0.12098374039694879,59,0.7,No Defence,4
5.033333333333333,43,0.0,40.30192456520978,40.30192456520978,59.69806205284036,0.0,0.08461910204837633,57,0.7,No Defence,5
3.8666666666666667,34,0.0,41.04703141474542,41.04703141474542,58.952966632221425,0.0,0.1208954211163736,66,0.7,No Defence,6
4.35,42,0.0,41.215606069756184,41.215606069756184,58.78439364865439,0.0,0.11031348740460517,58,0.7,No Defence,7
5.366666666666666,43,0.0,40.743651801418615,40.743651801418615,59.25634846623413,0.0,0.07816270037337031,57,0.7,No Defence,8
3.3666666666666667,39,0.0,40.396323230696005,40.396323230696005,59.60368309205245,0.0,0.13390471494427222,61,0.7,No Defence,9
4.366666666666666,42,0.0,40.32871752523462,40.32871752523462,59.67128624516753,0.0,0.0962858130113163,58,0.7,No Defence,10
5.383333333333333,42,0.0,41.36367677395121,41.36367677395121,58.636317312533414,0.0,0.08164988367824588,58,0.7,No Defence,11
4.25,41,0.0,40.02247255495427,40.02247255495427,59.9775173644244,0.0,0.10305201799938232,59,0.7,No Defence,12
3.7333333333333334,39,0.0,41.45835430670605,41.45835430670605,58.54164270917016,0.0,0.11780676205598557,61,0.7,No Defence,13
4.533333333333333,40,0.0,41.80736759583312,41.80736759583312,58.19262745316634,0.0,0.10321376064165774,60,0.7,No Defence,14
4.033333333333333,36,0.0,40.004883734691774,40.004883734691774,59.995119561482234,0.0,0.10788404822542165,64,0.7,No Defence,15
5.216666666666667,41,0.0,40.204459385451386,40.204459385451386,59.79553532744949,0.0,0.08619242799457284,59,0.7,No Defence,16
4.45,41,0.0,40.56903708890063,40.56903708890063,59.430961658295715,0.0,0.0996453369617963,59,0.7,No Defence,17
5.733333333333333,41,0.0,40.97999262279879,40.97999262279879,59.019999737311146,0.0,0.0758225154149502,59,0.7,No Defence,18
4.266666666666667,38,0.0,41.27082184920636,41.27082184920636,58.72917581104159,0.0,0.1046016314847467,62,0.7,No Defence,19
